id,firstname,lastname,program,year,gender
2022-0722,Michelle,Serrano,BSIAM,3,Female
2022-0723,Raymond,Sulit,BSIAM,3,Male
2022-0724,Darius,Alcantara,BSIAM,3,Male
2022-0725,Andrea,Ramos,BSIAM,3,Female
2022-0726,Daniel,Dalisay,BSIAM,3,Male
2022-0727,Alfredo,Castillo,BSIAM,3,Male
2022-0728,Emmanuel,Aguilar,BSIAM,3,Male
2022-0729,Felix,Jimenez,BSIAM,3,Male
2022-0730,Angelo,Aguilar,BSIAM,3,Male
2022-0731,Ana,Dela Cruz,BSIAM,3,Female
2022-0732,Kristine,Cabanilla,BSIAM,3,Female
2022-0733,Gracia,Ramos,BET-CET,3,Female
2022-0734,Carla,Torres,BET-CET,3,Female
2022-0735,Nicole,Lacson,BET-CET,3,Female
2022-0736,Kyla,Valencia,BET-CET,3,Female
2022-0737,Isidro,Dela Cruz,BET-CET,3,Male
2022-0738,Sophia,Hernandez,BET-CET,3,Female
2022-0739,Maricel,Aquino,BET-CET,3,Female
2022-0740,Elmer,Valencia,BET-CET,3,Male
2022-0741,Patricia,Castillo,BET-CET,3,Female
2022-0742,Fatima,Mendoza,BET-CET,3,Female
2022-0743,Elena,Espina,BET-CET,3,Female
2022-0744,Adrian,Sulit,BET-CET,3,Male
2022-0745,Dante,Hipolito,BET-CET,3,Male
2022-0746,Darius,Castillo,BET-CET,3,Male
2022-0747,Patrick,Ursua,BET-CET,3,Male
2022-0748,Patrick,Serrano,BET-CET,3,Male
2022-0749,Marisol,Macaraeg,BET-CET,3,Female
2022-0750,John,Galang,BET-CET,3,Male
2022-0751,Joanna,Macaraeg,BET-CET,3,Female
2022-0752,Ernesto,Aquino,BET-CET,3,Male
2022-0753,Patrick,Domingo,BET-CET,3,Male
2022-0754,Renato,Rivera,BET-CET,3,Male
2022-0755,Rowena,Soriano,BET-CET,3,Female
2022-0756,Fatima,Resurreccion,BET-CET,3,Female
2022-0757,Jomar,Navalta,BET-CET,3,Male
2022-0758,Vincent,Jimenez,BET-CET,3,Male
2022-0759,Kristine,Lanuza,BET-CET,3,Female
2022-0760,Camille,Gonzales,BET-CET,3,Female
2022-0761,John,Narvaez,BET-CET,3,Male
2022-0762,Kyla,Espina,BET-CET,3,Female
2022-0763,Juan,Gonzales,BET-CET,3,Male
2022-0764,Andrea,Narvaez,BET-CET,3,Female
2022-0765,Josephine,Ocampo,BET-CET,3,Female
2022-0766,Luis,Pascua,BET-CET,3,Male
2022-0767,Melissa,Torres,BET-CET,3,Female
2022-0768,Nicole,Garcia,BET-CET,3,Female
2022-0769,Trisha,Ursua,BET-CET,3,Female
2022-0770,Ronald,Reyes,BET-CET,3,Male
2022-0771,Kevin,Hipolito,BET-CET,3,Male
2022-0772,Jenny,Reyes,BET-CET,3,Female
2022-0773,Patricia,Soriano,BS-MB,3,Female
2022-0774,Sandra,Ignacio,BS-MB,3,Female
2022-0775,Elmer,Jimenez,BS-MB,3,Male
2022-0776,Christian,Ignacio,BS-MB,3,Male
2022-0777,Hernando,Torres,BS-MB,3,Male
2022-0778,Joanna,Ong,BS-MB,3,Female
2022-0779,Efren,Santiago,BS-MB,3,Male
2022-0780,Gloria,Narvaez,BS-MB,3,Female
2022-0781,Stephanie,Regalado,BS-MB,3,Female
2022-0782,Liza,Regalado,BS-MB,3,Female
2022-0783,Raymond,Ilagan,BS-MB,3,Male
2022-0784,Diana,Bautista,BS-MB,3,Female
2022-0785,Patricia,Diaz,BS-MB,3,Female
2022-0786,Ryan,Rivera,BS-MB,3,Male
2022-0787,Kristine,Fuentes,BS-MB,3,Female
2022-0788,Gloria,Salazar,BS-MB,3,Female
2022-0789,Rodrigo,Soriano,BS-MB,3,Male
2022-0790,Herminia,Hipolito,BS-MB,3,Female
2022-0791,Angela,Guevarra,BS-MB,3,Female
2022-0792,Luis,Lanuza,BS-MB,3,Male
2022-0793,Alfredo,Manalo,BS-MB,3,Male
2022-0794,Francis,Mercado,BS-MB,3,Male
2022-0795,Rogelio,Kinilayan,BS-MB,3,Male
2022-0796,Maricel,Regalado,BS-MB,3,Female
2022-0797,Maria,Santiago,BS-MB,3,Female
2022-0798,Imelda,Regalado,BS-MB,3,Female
2022-0799,Lourdes,Santos,BS-MB,3,Female
2022-0800,Jomar,Salazar,BS-MB,3,Male
2022-0801,Elena,Cruz,BS-MB,3,Female
2022-0802,Emmanuel,Mercado,BS-MB,3,Male
2022-0803,Mark,Morales,BS-MB,3,Male
2022-0804,John,Lim,BS-MB,3,Male
2022-0805,Ramon,Salazar,BS-MB,3,Male
2022-0806,Raymond,Domingo,BS-MB,3,Male
2022-0807,Kevin,Ramos,BS-MB,3,Male
2022-0808,Vanessa,Castillo,BS-MB,3,Female
2022-0809,Lourdes,Obeso,BS-MB,3,Female
2022-0810,Sandra,Macapagal,BS-MB,3,Female
2022-0811,Lorraine,Mendoza,BS-MB,3,Female
2022-0812,Angelo,Narvaez,BS-MB,3,Male
2022-0813,Carla,Castillo,BS-MB,3,Female
2022-0814,Abigail,Torres,BS-MB,3,Female
2022-0815,Renato,Guevarra,BS-MB,3,Male
2022-0816,Ana,Cruz,BS-MB,3,Female
2022-0817,Elena,Perez,BS-MB,3,Female
2022-0818,Eduardo,Gonzales,BS-MB,3,Male
2022-0819,Francis,Regalado,BS-MB,3,Male
2022-0820,Hernando,Ursua,BS-MB,3,Male
2022-0821,Fatima,Cabanilla,BS-MB,3,Female
2022-0822,Ryan,Aquino,BS-MB,3,Male
2022-0823,Carla,Domingo,BSBio-AB,3,Female
2022-0824,Ricardo,Reyes,BSBio-AB,3,Male
2022-0825,Imelda,Badillo,BSBio-AB,3,Female
2022-0826,Luis,Hipolito,BSBio-AB,3,Male
2022-0827,Vanessa,Hipolito,BSBio-AB,3,Female
2022-0828,Carmen,Narvaez,BSBio-AB,3,Female
2022-0829,Isidro,Mercado,BSBio-AB,3,Male
2022-0830,Maricel,Garcia,BSBio-AB,3,Female
2022-0831,Cynthia,Lim,BSBio-AB,3,Female
2022-0832,Felix,Pascua,BSBio-AB,3,Male
2022-0833,Daniel,Gonzales,BSBio-AB,3,Male
2022-0834,Maria,Cabanilla,BSBio-AB,3,Female
2022-0835,Abigail,Bautista,BSBio-AB,3,Female
2022-0836,Angelo,Dalisay,BSBio-AB,3,Male
2022-0837,Rosario,Rivera,BSBio-AB,3,Female
2022-0838,Gloria,Cruz,BSBio-AB,3,Female
2022-0839,Jose,Ilagan,BSBio-AB,3,Male
2022-0840,Abigail,Reyes,BSBio-AB,3,Female
2022-0841,Josephine,Domingo,BSBio-AB,3,Female
2022-0842,Elena,Mercado,BSBio-AB,3,Female
2022-0843,Efren,Regalado,BSBio-AB,3,Male
2022-0844,Bernadette,Javier,BSBio-AB,3,Female
2022-0845,Vanessa,Ursua,BSBio-AB,3,Female
2022-0846,Patrick,Pascua,BSBio-AB,3,Male
2022-0847,Patricia,Salazar,BSBio-AB,3,Female
2022-0848,Alfredo,Flores,BSBio-AB,3,Male
2022-0849,Angela,Lim,BSBio-AB,3,Female
2022-0850,Darius,Javier,BSBio-AB,3,Male
2022-0851,Roberto,Valencia,BSBio-AB,3,Male
2022-0852,Michelle,Guevarra,BSBio-AB,3,Female
2022-0853,Daniel,Castillo,BSBio-AB,3,Male
2022-0854,Rosario,Zamora,BSBio-AB,3,Female
2022-0855,Antonio,Regalado,BSBio-AB,3,Male
2022-0856,Maria,Perez,BSBio-AB,3,Female
2022-0857,Efren,Yap,BSBio-AB,3,Male
2022-0858,Marco,Abella,BSBio-AB,3,Male
2022-0859,Michelle,Navalta,BSBio-AB,3,Female
2022-0860,Rowena,Domingo,BSBio-AB,3,Female
2022-0861,Florinda,Manalo,BSBio-AB,3,Female
2022-0862,Regina,Navarro,BSBio-AB,3,Female
2022-0863,Ryan,Castillo,BSBio-AB,3,Male
2022-0864,Florinda,Macaraeg,BSBio-AB,3,Female
2022-0865,Herminia,Dalisay,BSBio-AB,3,Female
2022-0866,Efren,Flores,BSBio-AB,3,Male
2022-0867,Vincent,Dela Cruz,BSBio-AB,3,Male
2022-0868,Alvin,Javier,BSBio-AB,3,Male
2022-0869,Nestor,Ocampo,BSBio-AB,3,Male
2022-0870,Andrea,Tolentino,BSBio-AB,3,Female
2022-0871,Rosario,Dalisay,BSBio-AB,3,Female
2022-0872,Kristoffer,Ocampo,BSStat,3,Male
2022-0873,Bernadette,Serrano,BSStat,3,Female
2022-0874,Rosario,Morales,BSStat,3,Female
2022-0875,Imelda,Morales,BSStat,3,Female
2022-0876,Angela,Villanueva,BSStat,3,Female
2022-0877,Karen,Valencia,BSStat,3,Female
2022-0878,Juan,Tinio,BSStat,3,Male
2022-0879,Evelyn,Jimenez,BSStat,3,Female
2022-0880,Darius,Perez,BSStat,3,Male
2022-0881,Jenny,Lacson,BSStat,3,Female
2022-0882,Domingo,Santiago,BSStat,3,Male
2022-0883,Angela,Navarro,BSStat,3,Female
2022-0884,Paz,Badillo,BSStat,3,Female
2022-0885,Rogelio,Badillo,BSStat,3,Male
2022-0886,Kristine,Navarro,BSStat,3,Female
2022-0887,Vanessa,Tolentino,BSStat,3,Female
2022-0888,Evelyn,Manalo,BSStat,3,Female
2022-0889,Paz,Lanuza,BSStat,3,Female
2022-0890,Stephanie,Guevarra,BSStat,3,Female
2022-0891,Fatima,Navalta,BSStat,3,Female
2022-0892,Karen,Kinilayan,BSStat,3,Female
2022-0893,Marco,Morales,BSStat,3,Male
2022-0894,Stephanie,Macapagal,BSStat,3,Female
2022-0895,Bernadette,Guevarra,BSStat,3,Female
2022-0896,Bianca,Cabanilla,BSStat,3,Female
2022-0897,Antonio,Resurreccion,BSStat,3,Male
2022-0898,Cynthia,Gonzales,BSStat,3,Female
2022-0899,Carlos,Soriano,BSStat,3,Male
2022-0900,Josephine,Mendoza,BSStat,3,Female
2022-0901,Ricardo,Fuentes,BSStat,3,Male
2022-0902,Jerome,Tinio,BSStat,3,Male
2022-0903,Patrick,Umali,BSStat,3,Male
2022-0904,Elena,Macaraeg,BSBio-PB,3,Female
2022-0905,Vanessa,Narvaez,BSBio-PB,3,Female
2022-0906,Liza,Umali,BSBio-PB,3,Female
2022-0907,Maria,Tan,BSBio-PB,3,Female
2022-0908,Rowena,Navalta,BSBio-PB,3,Female
2022-0909,Camille,Navalta,BSBio-PB,3,Female
2022-0910,Fatima,Yap,BSBio-PB,3,Female
2022-0911,Cristina,Hipolito,BSBio-PB,3,Female
2022-0912,Juan,Umali,BSBio-PB,3,Male
2022-0913,Ramon,Badillo,BSBio-PB,3,Male
2022-0914,Noel,Hernandez,BSBio-PB,3,Male
2022-0915,Diana,Cabanilla,BSBio-PB,3,Female
2022-0916,Hannah,Alcantara,BSBio-PB,3,Female
2022-0917,Rowena,Santos,BSBio-PB,3,Female
2022-0918,Hernando,Fuentes,BSBio-PB,3,Male
2022-0919,Teresa,Morales,BSBio-PB,3,Female
2022-0920,Gracia,Diaz,BSBio-PB,3,Female
2022-0921,Abigail,Gonzales,BSBio-PB,3,Female
2022-0922,Rowena,Reyes,BSBio-PB,3,Female
2022-0923,Sandra,Narvaez,BSBio-PB,3,Female
2022-0924,Liza,Quijano,BSBio-PB,3,Female
2022-0925,Teresa,Tan,BSBio-PB,3,Female
2022-0926,Carlos,Dela Cruz,BSBio-PB,3,Male
2022-0927,Regina,Rivera,BSBio-PB,3,Female
2022-0928,Angela,Morales,BSBio-PB,3,Female
2022-0929,Imelda,Valencia,BSBio-PB,3,Female
2022-0930,Vanessa,Abella,BSBio-PB,3,Female
2022-0931,Trisha,Ilagan,BSBio-PB,3,Female
2022-0932,Josephine,Mercado,BSBio-PB,3,Female
2022-0933,Carla,Enriquez,BSBio-PB,3,Female
2022-0934,Rowena,Bautista,BSBio-PB,3,Female
2022-0935,Regina,Ignacio,BSBio-PB,3,Female
2022-0936,Florinda,Salazar,BSBio-PB,3,Female
2022-0937,Nicole,Hipolito,BSBio-PB,3,Female
2022-0938,Vanessa,Aguilar,BSBio-PB,3,Female
2022-0939,Ronald,Jimenez,BSBio-PB,3,Male
2022-0940,Gracia,Hernandez,BSBio-PB,3,Female
2022-0941,Marisol,Lacson,BSBio-PB,3,Female
2022-0942,Bernadette,Domingo,BSBio-PB,3,Female
2022-0943,Lorraine,Yap,BSBio-PB,3,Female
2022-0944,Maricel,Lacson,BSBio-PB,3,Female
2022-0945,Domingo,Ignacio,BSBio-PB,3,Male
2022-0946,Herminia,Zamora,BSBio-PB,3,Female
2022-0947,Diana,Hernandez,BSBio-PB,3,Female
2022-0948,Lourdes,Manalo,BSBio-PB,3,Female
2022-0949,Bianca,Salazar,BSBio-PB,3,Female
2022-0950,Ana,Narvaez,BSBio-PB,3,Female
2022-0951,Patricia,Fuentes,BSBio-PB,3,Female
2022-0952,Ramon,Santos,BSBio-PB,3,Male
2022-0953,Juan,Torres,BSBio-PB,3,Male
2022-0954,John,Ramos,BSChem,3,Male
2022-0955,Ana,Manalo,BSChem,3,Female
2022-0956,Rodrigo,Espina,BSChem,3,Male
2022-0957,Rogelio,Macaraeg,BSChem,3,Male
2022-0958,Jerome,Morales,BSChem,3,Male
2022-0959,Ronald,Navarro,BSChem,3,Male
2022-0960,Andrea,Perez,BSChem,3,Female
2022-0961,Sandra,Zamora,BSChem,3,Female
2022-0962,Emmanuel,Fernandez,BSChem,3,Male
2022-0963,Carmen,Lim,BSChem,3,Female
2022-0964,Eduardo,Diaz,BSChem,3,Male
2022-0965,Elena,Navarro,BSChem,3,Female
2022-0966,Josephine,Narvaez,BSChem,3,Female
2022-0967,Sophia,Torres,BSChem,3,Female
2022-0968,Darius,Santos,BSChem,3,Male
2022-0969,Hernando,Badillo,BSChem,3,Male
2022-0970,Imelda,Perez,BSChem,3,Female
2022-0971,Sheena,Mendoza,BSChem,3,Female
2022-0972,Nestor,Aquino,BSChem,3,Male
2022-0973,Domingo,Resurreccion,BSChem,3,Male
2022-0974,Lourdes,Guevarra,BSChem,3,Female
2022-0975,Luis,Obeso,BSChem,3,Male
2022-0976,Jenny,Rivera,BSChem,3,Female
2022-0977,Teresa,Valencia,BSChem,3,Female
2022-0978,Arvin,Lanuza,BSChem,3,Male
2022-0979,Carlos,Valencia,BSChem,3,Male
2022-0980,Ronald,Ong,BSChem,3,Male
2022-0981,Rosario,Torres,BSChem,3,Female
2022-0982,Kyla,Diaz,BSChem,3,Female
2022-0983,Carmen,Kinilayan,BSChem,3,Female
2022-0984,Kristine,Diaz,BSChem,3,Female
2022-0985,Francis,Cabanilla,BSChem,3,Male
2022-0986,Angelo,Lanuza,BSChem,3,Male
2022-0987,Sheena,Manalo,BSChem,3,Female
2022-0988,Liza,Valencia,BSChem,3,Female
2022-0989,Hernando,Fuentes,BSChem,3,Male
2022-0990,Antonio,Ignacio,BSChem,3,Male
2022-0991,Vanessa,Galang,BSChem,3,Female
2022-0992,Nicole,Mercado,BSChem,3,Female
2022-0993,Florinda,Guevarra,BSChem,3,Female
2022-0994,Felix,Ong,BSChem,3,Male
2022-0995,Marco,Dalisay,BSChem,3,Male
2022-0996,Emmanuel,Buenaventura,BSBio-Micro,3,Male
2022-0997,Domingo,Zamora,BSBio-Micro,3,Male
2022-0998,Luis,Reyes,BSBio-Micro,3,Male
2022-0999,Eduardo,Manalo,BSBio-Micro,3,Male
2022-1000,John,Flores,BSBio-Micro,3,Male
2022-1001,Jenny,Fernandez,BSBio-Micro,3,Female
2022-1002,Nicole,Aguilar,BSBio-Micro,3,Female
2022-1003,Paz,Macapagal,BSBio-Micro,3,Female
2022-1004,Marco,Salazar,BSBio-Micro,3,Male
2022-1005,Hernando,Alcantara,BSBio-Micro,3,Male
2022-1006,Ramon,Santiago,BSBio-Micro,3,Male
2022-1007,Roberto,Tan,BSBio-Micro,3,Male
2022-1008,Ryan,Salazar,BSBio-Micro,3,Male
2022-1009,Alfredo,Narvaez,BSBio-Micro,3,Male
2022-1010,Rowena,Hernandez,BSBio-Micro,3,Female
2022-1011,Rodrigo,Umali,BSBio-Micro,3,Male
2022-1012,Arvin,Dalisay,BSBio-Micro,3,Male
2022-1013,Emmanuel,Pascua,BSBio-Micro,3,Male
2022-1014,Kristoffer,Yap,BSBio-Micro,3,Male
2022-1015,Felix,Santos,BSBio-Micro,3,Male
2022-1016,Renz,Bautista,BSBio-Micro,3,Male
2022-1017,Eduardo,Ignacio,BSBio-Micro,3,Male
2022-1018,Felix,Ong,BSBio-Micro,3,Male
2022-1019,Teresa,Espina,BSBio-Micro,3,Female
2022-1020,Alfredo,Abella,BSBio-Micro,3,Male
2022-1021,Renato,Javier,BSBio-Micro,3,Male
2022-1022,Gloria,Reyes,BSBio-Micro,3,Female
2022-1023,Teresa,Ong,BSBio-Micro,3,Female
2022-1024,Jenny,Ramos,BSBio-Micro,3,Female
2022-1025,Lourdes,Diaz,BSBio-Micro,3,Female
2022-1026,Felix,Guevarra,BSBio-Micro,3,Male
2022-1027,Dante,Dela Cruz,BSBio-Micro,3,Male
2022-1028,Darius,Fernandez,BSBio-Micro,3,Male
2022-1029,Hannah,Jimenez,BSBio-Micro,3,Female
2022-1030,Lorraine,Ilagan,BSBio-Micro,3,Female
2022-1031,Cynthia,Navalta,BSBio-Micro,3,Female
2022-1032,Rosario,Lacson,BSBio-Micro,3,Female
2022-1033,Rogelio,Fernandez,BSBio-Micro,3,Male
2022-1034,Kristine,Abella,BSBio-Micro,3,Female
2022-1035,Ronald,Ong,BSBio-Micro,3,Male
2022-1036,Michelle,Diaz,BSBio-Micro,3,Female
2022-1037,Trisha,Cabanilla,BSBio-Micro,3,Female
2022-1038,Jenny,Domingo,BSMath,3,Female
2022-1039,Renz,Sulit,BSMath,3,Male
2022-1040,Cristina,Macaraeg,BSMath,3,Female
2022-1041,Dante,Enriquez,BSMath,3,Male
2022-1042,Paz,Macaraeg,BSMath,3,Female
2022-1043,Evelyn,Resurreccion,BSMath,3,Female
2022-1044,Paz,Obeso,BSMath,3,Female
2022-1045,Imelda,Pascual,BSMath,3,Female
2022-1046,Joanna,Sulit,BSMath,3,Female
2022-1047,Alfredo,Espina,BSMath,3,Male
2022-1048,Rogelio,Serrano,BSMath,3,Male
2022-1049,Jerome,Morales,BSMath,3,Male
2022-1050,Sandra,Lacson,BSMath,3,Female
2022-1051,Jerome,Santos,BSMath,3,Male
2022-1052,Liza,Navalta,BSMath,3,Female
2022-1053,Miguel,Enriquez,BSMath,3,Male
2022-1054,Sophia,Hernandez,BSMath,3,Female
2022-1055,Jasmine,Lanuza,BSMath,3,Female
2022-1056,Cristina,Galang,BSMath,3,Female
2022-1057,Alfredo,Ocampo,BSMath,3,Male
2022-1058,Darius,Narvaez,BSMath,3,Male
2022-1059,Carmen,Guevarra,BSMath,3,Female
2022-1060,Michelle,Umali,BSMath,3,Female
2022-1061,Renato,Garcia,BSMath,3,Male
2022-1062,Claire,Macaraeg,BSMath,3,Female
2022-1063,Rodrigo,Lacson,BSMath,3,Male
2022-1064,Renato,Resurreccion,BSMath,3,Male
2022-1065,Andrei,Rivera,BSMath,3,Male
2022-1066,Imelda,Quijano,BSMath,3,Female
2022-1067,Carla,Obeso,BSMath,3,Female
2022-1068,Paz,Ocampo,BSBio-Bdv,3,Female
2022-1069,Hannah,Resurreccion,BSBio-Bdv,3,Female
2022-1070,Regina,Ursua,BSBio-Bdv,3,Female
2022-1071,Gracia,Umali,BSBio-Bdv,3,Female
2022-1072,Sandra,Perez,BSBio-Bdv,3,Female
2022-1073,Alfredo,Lanuza,BSBio-Bdv,3,Male
2022-1074,Trisha,Regalado,BSBio-Bdv,3,Female
2022-1075,Josephine,Villanueva,BSBio-Bdv,3,Female
2022-1076,Maricel,Castillo,BSBio-Bdv,3,Female
2022-1077,Cristina,Mendoza,BSBio-Bdv,3,Female
2022-1078,Darius,Aquino,BSBio-Bdv,3,Male
2022-1079,Elmer,Reyes,BSBio-Bdv,3,Male
2022-1080,Florinda,Soriano,BSBio-Bdv,3,Female
2022-1081,Camille,Yap,BSBio-Bdv,3,Female
2022-1082,Renz,Pascual,BSBio-Bdv,3,Male
2022-1083,Andrea,Torres,BSBio-Bdv,3,Female
2022-1084,Joanna,Aguilar,BSBio-Bdv,3,Female
2022-1085,Elena,Soriano,BSBio-Bdv,3,Female
2022-1086,Patricia,Enriquez,BSBio-Bdv,3,Female
2022-1087,Gracia,Macaraeg,BSBio-Bdv,3,Female
2022-1088,Felix,Ursua,BSBio-Bdv,3,Male
2022-1089,Adrian,Castillo,BSBio-Bdv,3,Male
2022-1090,Marco,Yap,BSBio-Bdv,3,Male
2022-1091,Alvin,Jimenez,BSBio-Bdv,3,Male
2022-1092,Stephanie,Abella,BSBio-Bdv,3,Female
2022-1093,Jenny,Reyes,BSBio-Bdv,3,Female
2022-1094,Mark,Aguilar,BSBio-Bdv,3,Male
2022-1095,Jasmine,Ursua,BSBio-Bdv,3,Female
2022-1096,Hernando,Garcia,BSBio-Bdv,3,Male
2022-1097,Herminia,Javier,BSBio-Bdv,3,Female
2022-1098,Carmen,Kinilayan,BSBio-Bdv,3,Female
2022-1099,Sophia,Domingo,BSBio-Bdv,3,Female
2022-1100,Carlos,Ignacio,BSBio-Bdv,3,Male
2022-1101,Marco,Narvaez,BSBio-Bdv,3,Male
2022-1102,Ana,Hipolito,BSBio-Bdv,3,Female
2022-1103,Maricel,Villanueva,BSBio-Bdv,3,Female
2022-1104,Bianca,Galang,BSBio-Bdv,3,Female
2022-1105,Lorraine,Cruz,BSBio-Bdv,3,Female
2022-1106,Bianca,Perez,BSBio-Bdv,3,Female
2022-1107,Rosario,Reyes,BSBio-Bdv,3,Female
2022-1108,Paz,Diaz,BSBio-Bdv,3,Female
2022-1109,Marisol,Flores,BSBio-Bdv,3,Female
2022-1110,Elena,Manalo,BSBio-Bdv,3,Female
2022-1111,Alvin,Yap,BSBio-Bdv,3,Male
2022-1112,Jasmine,Lacson,BSBio-Bdv,3,Female
2022-1113,Gracia,Quijano,BSBio-Bdv,3,Female
2022-1114,Kristoffer,Alcantara,BSBio-Bdv,3,Male
2022-1115,Andrea,Espina,BSBio-Bdv,3,Female
2022-1116,Kristoffer,Sulit,BSBio-Bdv,3,Male
2022-1117,Marisol,Regalado,BSBio-Bdv,3,Female
2022-1118,Florinda,Buenaventura,BSBio-Bdv,3,Female
2022-1119,Sophia,Ocampo,BSPhys,3,Female
2022-1120,Herminia,Fernandez,BSPhys,3,Female
2022-1121,Lorraine,Quijano,BSPhys,3,Female
2022-1122,Eduardo,Resurreccion,BSPhys,3,Male
2022-1123,Kevin,Ocampo,BSPhys,3,Male
2022-1124,Kyla,Navalta,BSPhys,3,Female
2022-1125,Patrick,Tolentino,BSPhys,3,Male
2022-1126,Nestor,Cruz,BSPhys,3,Male
2022-1127,Lorraine,Buenaventura,BSPhys,3,Female
2022-1128,Darius,Aquino,BSPhys,3,Male
2022-1129,Dante,Macapagal,BSPhys,3,Male
2022-1130,Christian,Ilagan,BSPhys,3,Male
2022-1131,Kristine,Ong,BSPhys,3,Female
2022-1132,Karen,Macapagal,BSPhys,3,Female
2022-1133,Teresa,Perez,BSPhys,3,Female
2022-1134,Christian,Badillo,BSPhys,3,Male
2022-1135,Jenny,Santiago,BSPhys,3,Female
2022-1136,Andrea,Lim,BSPhys,3,Female
2022-1137,Ramon,Ursua,BSPhys,3,Male
2022-1138,Michael,Bautista,BSPhys,3,Male
2022-1139,Trisha,Navarro,BSPhys,3,Female
2022-1140,Lourdes,Regalado,BSPhys,3,Female
2022-1141,Jose,Sulit,BSPhys,3,Male
2022-1142,Elena,Macaraeg,BSPhys,3,Female
2022-1143,Imelda,Gonzales,BSPhys,3,Female
2022-1144,Antonio,Perez,BSPhys,3,Male
2022-1145,Ernesto,Alcantara,BSPhys,3,Male
2022-1146,Michelle,Reyes,BSPhys,3,Female
2022-1147,Bernadette,Lanuza,BSPhys,3,Female
2022-1148,Carla,Ignacio,BSPhys,3,Female
2022-1149,Mark,Reyes,BSPhys,3,Male
2022-1150,Joanna,Santiago,BSPhys,3,Female
2022-1151,Sheena,Diaz,BSPhys,3,Female
2022-1152,Cristina,Lim,BSPhys,3,Female
2022-1153,Fatima,Lanuza,BSPhys,3,Female
2022-1154,Angela,Serrano,BSPhys,3,Female
2022-1155,Rogelio,Flores,BSPhys,3,Male
2022-1156,Diana,Kinilayan,BSPhys,3,Female
2022-1157,Florinda,Fernandez,BSPhys,3,Female
2022-1158,Imelda,Gonzales,BSPhys,3,Female
2022-1159,Vincent,Lim,BSPhys,3,Male
2022-1160,Fatima,Santos,BSPhys,3,Female
2022-1161,Sandra,Pascua,BSPhys,3,Female
2022-1162,Sandra,Flores,BSPhys,3,Female
2022-1163,Vanessa,Regalado,BSPhys,3,Female
2022-1164,Gracia,Lanuza,BTLEd-IA,3,Female
2022-1165,Cristina,Mendoza,BTLEd-IA,3,Female
2022-1166,Ramon,Castillo,BTLEd-IA,3,Male
2022-1167,Diana,Rivera,BTLEd-IA,3,Female
2022-1168,Gracia,Lim,BTLEd-IA,3,Female
2022-1169,Christian,Villanueva,BTLEd-IA,3,Male
2022-1170,Sophia,Cruz,BTLEd-IA,3,Female
2022-1171,Christian,Cruz,BTLEd-IA,3,Male
2022-1172,Marco,Serrano,BTLEd-IA,3,Male
2022-1173,Sophia,Aguilar,BTLEd-IA,3,Female
2022-1174,Isidro,Lim,BTLEd-IA,3,Male
2022-1175,Herminia,Domingo,BTLEd-IA,3,Female
2022-1176,Carmen,Javier,BTLEd-IA,3,Female
2022-1177,Francis,Hernandez,BTLEd-IA,3,Male
2022-1178,Arvin,Pascual,BTLEd-IA,3,Male
2022-1179,Joanna,Lim,BTLEd-IA,3,Female
2022-1180,Rogelio,Guevarra,BTLEd-IA,3,Male
2022-1181,Carla,Hernandez,BTLEd-IA,3,Female
2022-1182,Renato,Galang,BTLEd-IA,3,Male
2022-1183,Kristine,Pascua,BTLEd-IA,3,Female
2022-1184,Lorraine,Umali,BTLEd-IA,3,Female
2022-1185,Alvin,Rivera,BTLEd-IA,3,Male
2022-1186,Emmanuel,Reyes,BTLEd-IA,3,Male
2022-1187,Sheena,Domingo,BTLEd-IA,3,Female
2022-1188,Angela,Torres,BTLEd-IA,3,Female
2022-1189,Andrea,Cabanilla,BTLEd-IA,3,Female
2022-1190,Ernesto,Sulit,BTLEd-IA,3,Male
2022-1191,Angela,Manalo,BTLEd-IA,3,Female
2022-1192,Kristoffer,Manalo,BTLEd-IA,3,Male
2022-1193,Marisol,Flores,BTLEd-IA,3,Female
2022-1194,Maria,Macapagal,BTLEd-IA,3,Female
2022-1195,Florinda,Tolentino,BTLEd-IA,3,Female
2022-1196,Carmen,Soriano,BTLEd-IA,3,Female
2022-1197,Ernesto,Badillo,BTLEd-IA,3,Male
2022-1198,Abigail,Cruz,BTLEd-IA,3,Female
2022-1199,Maria,Badillo,BTLEd-IA,3,Female
2022-1200,Angelo,Macaraeg,BTLEd-IA,3,Male
2022-1201,Daniel,Alcantara,BTLEd-IA,3,Male
2022-1202,Christian,Cruz,BTLEd-IA,3,Male
2022-1203,Sophia,Tan,BTLEd-IA,3,Female
2022-1213,Juan,Tinio,BEEd-SM,3,Male
2022-1214,Carmen,Espina,BEEd-SM,3,Female
2022-1215,Hannah,Perez,BEEd-SM,3,Female
2022-1216,Ricardo,Lanuza,BEEd-SM,3,Male
2022-1217,Carla,Quijano,BEEd-SM,3,Female
2022-1218,Bianca,Lanuza,BEEd-SM,3,Female
2022-1219,Jose,Flores,BEEd-SM,3,Male
2022-1220,Marisol,Cruz,BEEd-SM,3,Female
2022-1221,Nicole,Domingo,BEEd-SM,3,Female
2022-1222,Patrick,Lanuza,BEEd-SM,3,Male
2022-1223,Camille,Tinio,BEEd-SM,3,Female
2022-1224,Elena,Badillo,BEEd-SM,3,Female
